SourceFile,SourceType,SourceFeatureDomain,DependencyFile,DependencyType,ImportedOrUsedSymbol,DirectOrIndirect,RuntimeTestOrBoth,ReachabilitySource,Roles,SharedAcrossFeatures,EvidencePattern,InitialDependencyStatus,Confidence,Notes
"frontend/src/pages/hr-admin/HRDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx","PAGE_USAGE","HRPersonnelDirectory","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HRDashboardPage.jsx:16 -> import from './HRPersonnelDirectoryPage'","ACTIVE-DEPENDENCY","HIGH","Direct local import of HRPersonnelDirectoryPage.jsx"
"frontend/src/pages/hr-admin/HRDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx","PAGE_USAGE","HREvaluationSubmissions","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HRDashboardPage.jsx:17 -> import from './HREvaluationSubmissionsPage'","ACTIVE-DEPENDENCY","HIGH","Direct local import of HREvaluationSubmissionsPage.jsx"
"frontend/src/pages/hr-admin/HRDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/HRFacultyEvaluationOversightPage.jsx","PAGE_USAGE","HRFacultyEvaluationAndRanking","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HRDashboardPage.jsx:18 -> import from './HRFacultyEvaluationOversightPage'","ACTIVE-DEPENDENCY","HIGH","Direct local import of HRFacultyEvaluationOversightPage.jsx"
"frontend/src/pages/hr-admin/HRDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/HRAuditTrailPage.jsx","PAGE_USAGE","HRAuditTrail","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HRDashboardPage.jsx:19 -> import from './HRAuditTrailPage'","ACTIVE-DEPENDENCY","HIGH","Direct local import of HRAuditTrailPage.jsx"
"frontend/src/pages/hr-admin/HRDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/HRPasswordResetRequestsPage.jsx","PAGE_USAGE","HRPasswordResetRequests","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HRDashboardPage.jsx:20 -> import from './HRPasswordResetRequestsPage'","ACTIVE-DEPENDENCY","HIGH","Direct local import of HRPasswordResetRequestsPage.jsx"
"frontend/src/pages/hr-admin/HRDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/utils/personnelPlacement.js","UTILITY_USAGE","{ formatPersonnelPlacement, isAcademicPersonnel }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","YES","frontend/src/pages/hr-admin/HRDashboardPage.jsx:21 -> import from '../../utils/personnelPlacement'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of personnelPlacement.js"
"frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx","SOURCE_FILE","pages","frontend/src/hooks/useHR.js","HOOK_USAGE","{ useHR }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","YES","frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx:3 -> import from '../../hooks/useHR'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of useHR.js"
"frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/evaluation-submissions/queue/VerificationQueueHeader.jsx","PAGE_USAGE","VerificationQueueHeader","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx:4 -> import from './evaluation-submissions/queue/VerificationQueueHeader'","ACTIVE-DEPENDENCY","HIGH","Direct local import of VerificationQueueHeader.jsx"
"frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/evaluation-submissions/queue/VerificationStatusTabs.jsx","PAGE_USAGE","VerificationStatusTabs","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx:5 -> import from './evaluation-submissions/queue/VerificationStatusTabs'","ACTIVE-DEPENDENCY","HIGH","Direct local import of VerificationStatusTabs.jsx"
"frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/evaluation-submissions/queue/VerificationQueueToolbar.jsx","PAGE_USAGE","VerificationQueueToolbar","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx:6 -> import from './evaluation-submissions/queue/VerificationQueueToolbar'","ACTIVE-DEPENDENCY","HIGH","Direct local import of VerificationQueueToolbar.jsx"
"frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/evaluation-submissions/queue/PortfolioSubmissionRow.jsx","PAGE_USAGE","PortfolioSubmissionRow","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx:7 -> import from './evaluation-submissions/queue/PortfolioSubmissionRow'","ACTIVE-DEPENDENCY","HIGH","Direct local import of PortfolioSubmissionRow.jsx"
"frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/evaluation-submissions/evaluation/PortfolioEvaluationStudio.jsx","PAGE_USAGE","PortfolioEvaluationStudio","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx:8 -> import from './evaluation-submissions/evaluation/PortfolioEvaluationStudio'","ACTIVE-DEPENDENCY","HIGH","Direct local import of PortfolioEvaluationStudio.jsx"
"frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/evaluation-submissions/evaluation/actions/ReturnForRevisionModal.jsx","PAGE_USAGE","ReturnForRevisionModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx:9 -> import from './evaluation-submissions/evaluation/actions/ReturnForRevisionModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of ReturnForRevisionModal.jsx"
"frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/evaluation-submissions/evaluation/actions/FinalizeEvaluationModal.jsx","PAGE_USAGE","FinalizeEvaluationModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HREvaluationSubmissionsPage.jsx:10 -> import from './evaluation-submissions/evaluation/actions/FinalizeEvaluationModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of FinalizeEvaluationModal.jsx"
"frontend/src/pages/hr-admin/HRFacultyEvaluationOversightPage.jsx","SOURCE_FILE","pages","frontend/src/models/PersonnelPortfolioModel.js","MODEL_USAGE","PersonnelPortfolioModel","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","YES","frontend/src/pages/hr-admin/HRFacultyEvaluationOversightPage.jsx:3 -> import from '../../models/PersonnelPortfolioModel'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of PersonnelPortfolioModel.js"
"frontend/src/pages/hr-admin/HRFacultyEvaluationOversightPage.jsx","SOURCE_FILE","pages","frontend/src/utils/personnelPlacement.js","UTILITY_USAGE","{ formatPersonnelPlacement }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","YES","frontend/src/pages/hr-admin/HRFacultyEvaluationOversightPage.jsx:4 -> import from '../../utils/personnelPlacement'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of personnelPlacement.js"
"frontend/src/pages/hr-admin/HRPasswordResetRequestsPage.jsx","SOURCE_FILE","pages","frontend/src/services/passwordResetAdminService.js","SERVICE_USAGE","{ fetchPasswordResetRequests, executePasswordReset, rejectPasswordReset }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","YES","frontend/src/pages/hr-admin/HRPasswordResetRequestsPage.jsx:21 -> import from '../../services/passwordResetAdminService'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of passwordResetAdminService.js"
"frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx","SOURCE_FILE","pages","frontend/src/hooks/useHR.js","HOOK_USAGE","{ useHR }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","YES","frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx:4 -> import from '../../hooks/useHR'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of useHR.js"
"frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/personnel-directory/PersonnelDirectoryHeader.jsx","PAGE_USAGE","PersonnelDirectoryHeader","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx:5 -> import from './personnel-directory/PersonnelDirectoryHeader'","ACTIVE-DEPENDENCY","HIGH","Direct local import of PersonnelDirectoryHeader.jsx"
"frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/personnel-directory/GovernanceTabs.jsx","PAGE_USAGE","GovernanceTabs","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx:6 -> import from './personnel-directory/GovernanceTabs'","ACTIVE-DEPENDENCY","HIGH","Direct local import of GovernanceTabs.jsx"
"frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/personnel-directory/PersonnelDirectoryTable.jsx","PAGE_USAGE","PersonnelDirectoryTable","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx:7 -> import from './personnel-directory/PersonnelDirectoryTable'","ACTIVE-DEPENDENCY","HIGH","Direct local import of PersonnelDirectoryTable.jsx"
"frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/personnel-directory/FacultyDossierDrawer.jsx","PAGE_USAGE","FacultyDossierDrawer","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx:8 -> import from './personnel-directory/FacultyDossierDrawer'","ACTIVE-DEPENDENCY","HIGH","Direct local import of FacultyDossierDrawer.jsx"
"frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/personnel-directory/EditAssignmentModal.jsx","PAGE_USAGE","EditAssignmentModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx:9 -> import from './personnel-directory/EditAssignmentModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of EditAssignmentModal.jsx"
"frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/personnel-directory/PasswordResetQueue.jsx","PAGE_USAGE","PasswordResetQueue","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx:10 -> import from './personnel-directory/PasswordResetQueue'","ACTIVE-DEPENDENCY","HIGH","Direct local import of PasswordResetQueue.jsx"
"frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/personnel-directory/OnboardPersonnelModal.jsx","PAGE_USAGE","OnboardPersonnelModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx:11 -> import from './personnel-directory/OnboardPersonnelModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of OnboardPersonnelModal.jsx"
"frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/personnel-directory/ResetPersonnelPasswordModal.jsx","PAGE_USAGE","ResetPersonnelPasswordModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx:12 -> import from './personnel-directory/ResetPersonnelPasswordModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of ResetPersonnelPasswordModal.jsx"
"frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx","SOURCE_FILE","pages","frontend/src/utils/personnelPlacement.js","UTILITY_USAGE","{ collectPersonnelPlacementOptions }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","YES","frontend/src/pages/hr-admin/HRPersonnelDirectoryPage.jsx:13 -> import from '../../utils/personnelPlacement'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of personnelPlacement.js"
"frontend/src/pages/hr-admin/HRRankAssignmentLogsPage.jsx","SOURCE_FILE","pages","frontend/src/hooks/useHR.js","HOOK_USAGE","{ useHR }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","YES","frontend/src/pages/hr-admin/HRRankAssignmentLogsPage.jsx:7 -> import from '../../hooks/useHR'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of useHR.js"
"frontend/src/pages/hr-admin/modals/DeanAssignmentModal.jsx","SOURCE_FILE","pages","frontend/src/services/hrAdminService.js","SERVICE_USAGE","{ assignDeanRole }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","YES","frontend/src/pages/hr-admin/modals/DeanAssignmentModal.jsx:3 -> import from '../../../services/hrAdminService'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of hrAdminService.js"
"frontend/src/pages/hr-admin/personnel-directory/EditAssignmentModal.jsx","SOURCE_FILE","pages","frontend/src/utils/personnelPlacement.js","UTILITY_USAGE","{ isAcademicPersonnel, validatePersonnelPlacement }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","YES","frontend/src/pages/hr-admin/personnel-directory/EditAssignmentModal.jsx:3 -> import from '../../../utils/personnelPlacement'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of personnelPlacement.js"
"frontend/src/pages/hr-admin/personnel-directory/FacultyDirectory.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/personnel-directory/PersonnelDirectoryTable.jsx","PAGE_USAGE","PersonnelDirectoryTable","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/personnel-directory/FacultyDirectory.jsx:1 -> import from './PersonnelDirectoryTable'","ACTIVE-DEPENDENCY","HIGH","Direct local import of PersonnelDirectoryTable.jsx"
"frontend/src/pages/hr-admin/personnel-directory/FacultyDossierDrawer.jsx","SOURCE_FILE","pages","frontend/src/utils/personnelPlacement.js","UTILITY_USAGE","{ formatPersonnelPlacement, isAcademicPersonnel }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","YES","frontend/src/pages/hr-admin/personnel-directory/FacultyDossierDrawer.jsx:2 -> import from '../../../utils/personnelPlacement'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of personnelPlacement.js"
"frontend/src/pages/hr-admin/personnel-directory/OnboardPersonnelModal.jsx","SOURCE_FILE","pages","frontend/src/utils/personnelPlacement.js","UTILITY_USAGE","{ validatePersonnelPlacement }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","YES","frontend/src/pages/hr-admin/personnel-directory/OnboardPersonnelModal.jsx:3 -> import from '../../../utils/personnelPlacement'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of personnelPlacement.js"
"frontend/src/pages/hr-admin/personnel-directory/PersonnelDirectoryTable.jsx","SOURCE_FILE","pages","frontend/src/pages/hr-admin/personnel-directory/PersonnelActionsMenu.jsx","PAGE_USAGE","PersonnelActionsMenu","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","NO","frontend/src/pages/hr-admin/personnel-directory/PersonnelDirectoryTable.jsx:8 -> import from './PersonnelActionsMenu'","ACTIVE-DEPENDENCY","HIGH","Direct local import of PersonnelActionsMenu.jsx"
"frontend/src/pages/hr-admin/personnel-directory/PersonnelDirectoryTable.jsx","SOURCE_FILE","pages","frontend/src/components/ui/select.jsx","COMPONENT_USAGE","{ Select, SelectItem }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","hr_staff","YES","frontend/src/pages/hr-admin/personnel-directory/PersonnelDirectoryTable.jsx:9 -> import from '../../../components/ui/select'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of select.jsx"
"frontend/src/pages/osad-admin/modals/PersonnelSelectorModal.jsx","SOURCE_FILE","pages","frontend/src/utils/personnelPlacement.js","UTILITY_USAGE","{ formatPersonnelPlacement }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/modals/PersonnelSelectorModal.jsx:2 -> import from '../../../utils/personnelPlacement'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of personnelPlacement.js"
"frontend/src/pages/osad-admin/OSADAcademicProgramsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/osad-admin/OSADAcademicHeaderActions.js","PAGE_USAGE","{ getActionAvailability }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","NO","frontend/src/pages/osad-admin/OSADAcademicProgramsPage.jsx:3 -> import from './OSADAcademicHeaderActions'","ACTIVE-DEPENDENCY","HIGH","Direct local import of OSADAcademicHeaderActions.js"
"frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx","SOURCE_FILE","pages","frontend/src/components/osad/CandidateStatusBadge.jsx","COMPONENT_USAGE","CandidateStatusBadge","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx:21 -> import from '../../components/osad/CandidateStatusBadge'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of CandidateStatusBadge.jsx"
"frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx","SOURCE_FILE","pages","frontend/src/components/osad/CandidatePortfolioReviewDrawer.jsx","COMPONENT_USAGE","CandidatePortfolioReviewDrawer","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx:22 -> import from '../../components/osad/CandidatePortfolioReviewDrawer'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of CandidatePortfolioReviewDrawer.jsx"
"frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx","SOURCE_FILE","pages","frontend/src/components/osad/BatchInterviewAdvancementToolbar.jsx","COMPONENT_USAGE","BatchInterviewAdvancementToolbar","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx:23 -> import from '../../components/osad/BatchInterviewAdvancementToolbar'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of BatchInterviewAdvancementToolbar.jsx"
"frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx","SOURCE_FILE","pages","frontend/src/components/osad/BatchInterviewAdvancementModal.jsx","COMPONENT_USAGE","BatchInterviewAdvancementModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx:24 -> import from '../../components/osad/BatchInterviewAdvancementModal'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of BatchInterviewAdvancementModal.jsx"
"frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx","SOURCE_FILE","pages","frontend/src/components/osad/AdvancementDecisionCorrectionModal.jsx","COMPONENT_USAGE","AdvancementDecisionCorrectionModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx:25 -> import from '../../components/osad/AdvancementDecisionCorrectionModal'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of AdvancementDecisionCorrectionModal.jsx"
"frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx","SOURCE_FILE","pages","frontend/src/components/osad/CategoryOverviewCards.jsx","COMPONENT_USAGE","CategoryOverviewCards","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx:26 -> import from '../../components/osad/CategoryOverviewCards'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of CategoryOverviewCards.jsx"
"frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx","SOURCE_FILE","pages","frontend/src/components/osad/CandidateReviewActions.jsx","COMPONENT_USAGE","CandidateReviewActions","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx:27 -> import from '../../components/osad/CandidateReviewActions'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of CandidateReviewActions.jsx"
"frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx","SOURCE_FILE","pages","frontend/src/services/Stage1CandidateReportService.js","SERVICE_USAGE","Stage1CandidateReportService","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx:28 -> import from '../../services/Stage1CandidateReportService'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of Stage1CandidateReportService.js"
"frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx","SOURCE_FILE","pages","frontend/src/services/AwardPortfolioReviewService.js","SERVICE_USAGE","AwardPortfolioReviewService","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADAwardCandidateReviewPage.jsx:29 -> import from '../../services/AwardPortfolioReviewService'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of AwardPortfolioReviewService.js"
"frontend/src/pages/osad-admin/OSADCertificateTemplatesPage.jsx","SOURCE_FILE","pages","frontend/src/hooks/useCertificateTemplates.js","HOOK_USAGE","{ useCertificateTemplates }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADCertificateTemplatesPage.jsx:3 -> import from '../../hooks/useCertificateTemplates'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of useCertificateTemplates.js"
"frontend/src/pages/osad-admin/OSADCertificateTemplatesPage.jsx","SOURCE_FILE","pages","frontend/src/components/osad/CertificateTemplateEditorModal.jsx","COMPONENT_USAGE","CertificateTemplateEditorModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADCertificateTemplatesPage.jsx:4 -> import from '../../components/osad/CertificateTemplateEditorModal'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of CertificateTemplateEditorModal.jsx"
"frontend/src/pages/osad-admin/OSADCommandCenterPage.jsx","SOURCE_FILE","pages","frontend/src/components/osad/OSADOperationalSummary.jsx","COMPONENT_USAGE","OSADOperationalSummary","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADCommandCenterPage.jsx:3 -> import from '../../components/osad/OSADOperationalSummary'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of OSADOperationalSummary.jsx"
"frontend/src/pages/osad-admin/OSADCommandCenterPage.jsx","SOURCE_FILE","pages","frontend/src/components/osad/PotentialAwardCandidatesPreview.jsx","COMPONENT_USAGE","PotentialAwardCandidatesPreview","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADCommandCenterPage.jsx:4 -> import from '../../components/osad/PotentialAwardCandidatesPreview'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of PotentialAwardCandidatesPreview.jsx"
"frontend/src/pages/osad-admin/OSADDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/hooks/useOSAD.js","HOOK_USAGE","useOSAD","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADDashboardPage.jsx:17 -> import from '../../hooks/useOSAD'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of useOSAD.js"
"frontend/src/pages/osad-admin/OSADDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/osad-admin/modals/PersonnelSelectorModal.jsx","PAGE_USAGE","PersonnelSelectorModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","NO","frontend/src/pages/osad-admin/OSADDashboardPage.jsx:18 -> import from './modals/PersonnelSelectorModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of PersonnelSelectorModal.jsx"
"frontend/src/pages/osad-admin/OSADDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/osad-admin/modals/CreateCollegeModal.jsx","PAGE_USAGE","CreateCollegeModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","NO","frontend/src/pages/osad-admin/OSADDashboardPage.jsx:19 -> import from './modals/CreateCollegeModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of CreateCollegeModal.jsx"
"frontend/src/pages/osad-admin/OSADDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/osad-admin/modals/CreateProgramModal.jsx","PAGE_USAGE","CreateProgramModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","NO","frontend/src/pages/osad-admin/OSADDashboardPage.jsx:20 -> import from './modals/CreateProgramModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of CreateProgramModal.jsx"
"frontend/src/pages/osad-admin/OSADDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/services/roleService.js","SERVICE_USAGE","roleService","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","YES","frontend/src/pages/osad-admin/OSADDashboardPage.jsx:21 -> import from '../../services/roleService'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of roleService.js"
"frontend/src/pages/osad-admin/OSADDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/osad-admin/OSADCommandCenterPage.jsx","PAGE_USAGE","OSADCommandCenterPage","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","osad_staff","NO","frontend/src/pages/osad-admin/OSADDashboardPage.jsx:22 -> import from './OSADCommandCenterPage'","ACTIVE-DEPENDENCY","HIGH","Direct local import of OSADCommandCenterPage.jsx"
